"1129","36","0","133","X","2016-01-09 01:02:04","3"
"1130","36","0","136","X","2016-01-09 01:02:06","3"
"1131","36","0","133","X","2016-01-09 01:02:08","3"
"1132","36","0","135","X","2016-01-09 01:02:10","3"
"1133","36","0","133","X","2016-01-09 01:02:12","3"
"1134","36","0","136","X","2016-01-09 01:02:14","3"
"1135","35","0","132","X","2016-01-09 01:02:16","3"
"1136","36","0","136","X","2016-01-09 01:02:18","3"
"1137","35","0","132","X","2016-01-09 01:02:20","3"
"1138","36","0","136","X","2016-01-09 01:02:22","3"
"1139","35","0","135","X","2016-01-09 01:02:24","3"
"1140","36","0","134","X","2016-01-09 01:02:26","3"
"1141","35","0","136","X","2016-01-09 01:02:28","3"
"1142","35","0","135","X","2016-01-09 01:02:30","3"
"1143","36","0","133","X","2016-01-09 01:02:32","3"
"1144","36","0","136","X","2016-01-09 01:02:34","3"
"1145","36","0","136","X","2016-01-09 01:02:36","3"
"1146","35","0","133","X","2016-01-09 01:02:38","3"
"1147","36","0","135","X","2016-01-09 01:02:40","3"
"1148","36","0","136","X","2016-01-09 01:02:42","3"
"1149","35","0","135","X","2016-01-09 01:02:44","3"
"1150","35","0","134","X","2016-01-09 01:02:46","3"
"1151","36","0","133","X","2016-01-09 01:02:48","3"
"1152","35","0","132","X","2016-01-09 01:02:50","3"
"1153","36","0","135","X","2016-01-09 01:02:52","3"
"1154","36","0","136","X","2016-01-09 01:02:54","3"
"1155","36","0","136","X","2016-01-09 01:02:56","3"
"1156","37","0","134","X","2016-01-09 01:02:58","3"
"1157","35","0","132","X","2016-01-09 01:03:00","3"
"1158","36","0","135","X","2016-01-09 01:03:02","3"
"1159","36","0","135","X","2016-01-09 01:03:04","3"
"1160","36","0","133","X","2016-01-09 01:03:06","3"
"1161","36","0","135","X","2016-01-09 01:03:08","3"
"1162","36","0","136","X","2016-01-09 01:03:10","3"
"1163","36","0","133","X","2016-01-09 01:03:12","3"
"1164","35","0","134","X","2016-01-09 01:03:14","3"
"1165","36","0","136","X","2016-01-09 01:03:16","3"
"1166","35","0","135","X","2016-01-09 01:03:18","3"
"1167","36","0","133","X","2016-01-09 01:03:20","3"
"1168","35","0","135","X","2016-01-09 01:03:22","3"
"1169","36","0","136","X","2016-01-09 01:03:24","3"
"1170","35","0","133","X","2016-01-09 01:03:26","3"
"1171","36","0","136","X","2016-01-09 01:03:28","3"
"1172","36","0","133","X","2016-01-09 01:03:30","3"
"1173","35","0","136","X","2016-01-09 01:03:32","3"
"1174","36","0","133","X","2016-01-09 01:03:34","3"
"1175","36","0","136","X","2016-01-09 01:03:36","3"
"1176","35","0","134","X","2016-01-09 01:03:38","3"
"1177","36","0","135","X","2016-01-09 01:03:40","3"
"1178","35","0","135","X","2016-01-09 01:03:42","3"
"1179","36","0","133","X","2016-01-09 01:03:44","3"
"1180","36","0","136","X","2016-01-09 01:03:46","3"
"1181","35","0","134","X","2016-01-09 01:03:48","3"
"1182","36","0","134","X","2016-01-09 01:03:50","3"
"1183","36","0","136","X","2016-01-09 01:03:52","3"
"1184","36","0","132","X","2016-01-09 01:03:54","3"
"1185","35","0","135","X","2016-01-09 01:03:56","3"
"1186","36","0","134","X","2016-01-09 01:03:58","3"
"1187","36","0","134","X","2016-01-09 01:04:00","3"
"1188","35","0","134","X","2016-01-09 01:04:02","3"
"1189","35","0","132","X","2016-01-09 01:04:04","3"
"1190","36","0","134","X","2016-01-09 01:04:06","3"
"1191","36","0","131","X","2016-01-09 01:04:08","3"
"1192","36","0","134","X","2016-01-09 01:04:10","3"
"1193","36","0","133","X","2016-01-09 01:04:12","3"
"1194","35","0","130","X","2016-01-09 01:04:14","3"
"1195","35","0","133","X","2016-01-09 01:04:16","3"
"1196","36","0","132","X","2016-01-09 01:04:18","3"
"1197","36","0","131","X","2016-01-09 01:04:20","3"
"1198","36","0","131","X","2016-01-09 01:04:22","3"
"1199","36","0","131","X","2016-01-09 01:04:24","3"
"1200","36","0","128","X","2016-01-09 01:04:26","3"
"1201","36","0","130","X","2016-01-09 01:04:28","3"
"1202","36","0","129","X","2016-01-09 01:04:30","3"
"1203","35","0","129","X","2016-01-09 01:04:32","3"
"1204","36","0","129","X","2016-01-09 01:04:34","3"
"1205","36","0","127","X","2016-01-09 01:04:36","3"
"1206","36","0","130","X","2016-01-09 01:04:38","3"
"1207","36","0","127","X","2016-01-09 01:04:40","3"
"1208","36","0","130","X","2016-01-09 01:04:42","3"
"1209","36","0","129","X","2016-01-09 01:04:44","3"
"1210","36","0","128","X","2016-01-09 01:04:46","3"
"1211","36","0","130","X","2016-01-09 01:04:48","3"
"1212","35","0","128","X","2016-01-09 01:04:50","3"
"1213","36","0","129","X","2016-01-09 01:04:52","3"
"1214","36","0","131","X","2016-01-09 01:04:54","3"
"1215","36","0","128","X","2016-01-09 01:04:56","3"
"1216","36","0","131","X","2016-01-09 01:04:58","3"
"1217","35","0","131","X","2016-01-09 01:05:00","3"
"1218","36","0","129","X","2016-01-09 01:05:02","3"
"1219","35","0","130","X","2016-01-09 01:05:04","3"
"1220","35","0","132","X","2016-01-09 01:05:06","3"
"1221","35","0","130","X","2016-01-09 01:05:08","3"
"1222","36","0","129","X","2016-01-09 01:05:10","3"
"1223","36","0","132","X","2016-01-09 01:05:12","3"
"1224","36","0","129","X","2016-01-09 01:05:14","3"
"1225","35","0","131","X","2016-01-09 01:05:16","3"
"1226","35","0","130","X","2016-01-09 01:05:18","3"
"1227","35","0","130","X","2016-01-09 01:05:20","3"
